CTA_CONT_CENT;CTA_CONT_CENT_PADR;CLAS_PRES_INGR;CLAS_PRES_EGRE;COD_INS_CAR_TRA;NOMB_CTA_CONT_CENT;TIPO_CUEN_CONT;NATURA_SALDO;TIENE_SUBCTA;NIVEL;TIPO_EJEC_PTO_INGR;TIPO_EJEC_PTO_EGRE;TIP_FLU_FDO_DEB;TIP_FLU_FDO_HAB
85699894;85699;;;;Fondo de Protección de Lisiados y Discapacitados a Consecuencias del Coflicto Ar;I;A;N;5;0;0;0;0
85699896;85699;;;4100;Ministerio de Economía;I;A;N;5;0;0;0;0
85699904;85699;;;4602;Corporación Salvadoreña de Turismo (CORSATUR);I;A;N;5;0;0;0;0
85699905;85699;;;4109;Superintendecia General de Electricidad y Telecomunicaciónes (SIGET);I;A;N;5;0;0;0;0
85699915;85699;;;;Instituto Salvadoreño de Transformación Agraria (ISTA);I;A;N;5;0;0;0;0
85699919;85699;;;4300;Ministerio de Obras Públicas y Transporte;I;A;N;5;0;0;0;0
85699920;85699;;;4301;Administración Nacional de Acueductos y Alcantarillados (ANDA);I;A;N;5;0;0;0;0
85699922;85699;;;4303;Comisión Ejecutiva Portuaria Autónoma (CEPA);I;A;N;5;0;0;0;0
85699926;85699;;;4305;Fondo Nacional de Vivienda Popular  (FONAVIPO);I;A;N;5;0;0;0;0
85699927;85699;;;4306;Fondo de Conservación Vial (FOVIAL);I;A;N;5;0;0;0;0
85699933;85699;;;;Obligaciones y Transferencias Generales del Estado;I;A;N;5;0;0;0;0
85699945;85699;;;2400;Ministeriode Justicia y Seguridad Pública;I;A;N;5;0;0;0;0
85699947;85699;;;4119;Consejo Nacional de Energía (CNE);I;A;N;5;0;0;0;0
85699967;85699;;;3236;Dirección Nacional de Medicamentos (DNM);I;A;N;5;0;0;0;0
85699971;85699;;;;Hospital Nacional de la Mujer;I;A;N;5;0;0;0;0
85699981;85699;;;3237;Hospital Nacional El Salvador;I;A;N;5;0;0;0;0
85699985;85699;;;4404;Autoridad Salvadoreña del Agua (ASA);I;A;N;5;0;0;0;0
85699988;85699;;;3238;"Centro de Maternidad Nacer con Cariño ""El Nido""";I;A;N;5;0;0;0;0
85699989;85699;;;3239;Instituto Especializado Hospital El Salvador;I;A;N;5;0;0;0;0
85699990;85699;;;3240;Sistema de Emergencias Médicas (SEM);I;A;N;5;0;0;0;0
85699993;85699;;;3110;Instituto Crecer Juntos (ICJ);I;A;N;5;0;0;0;0
857;85;;;;Ingresos por Transferencias de Capital Recibidas;I;A;S;3;0;0;0;0
85701;857;221;;;Transferencias de Capital de Aporte Fiscal;I;A;S;4;2;0;0;0
85701001;85701;;;;Tesoro Público Nacional;I;A;N;5;0;0;0;0
85701830;85701;;;800;Ministerio de Relaciones Exteriores;I;A;N;5;0;0;0;0
85701831;85701;;;801;Secretaría Técnica de Financiamiento Externo (SETEFE);I;A;N;5;0;0;0;0
85701935;85701;;;703;Tesoro Público Nacional;I;A;N;5;0;0;0;0
85703;857;222;;;Transferencias  de Capital del Sector Público;I;A;S;4;2;0;0;0
85703001;85703;22201;;;Transferencias de Capital del Sector Público;I;A;N;5;2;0;0;0
85703800;85703;2220100;;100;Asamblea Legislativa;I;A;N;5;2;0;0;0
85703802;85703;2221600;;1600;Corte Suprema de Justicia;I;A;N;5;2;0;0;0
85703803;85703;2221601;;1601;Caja Mutual del Abogado de El Salvador (CAMUDASAL);I;A;N;5;2;0;0;0
85703804;85703;2221602;;1602;Consejo Nacional de la Judicatura;I;A;N;5;2;0;0;0
85703805;85703;2220200;;200;Corte de Cuentas de la República;I;A;N;5;2;0;0;0
85703807;85703;2220300;;300;Tribunal Supremo Electoral;I;A;N;5;2;0;0;0
85703808;85703;2220301;;301;Registro Nacional de las Personas Naturales;I;A;N;5;2;0;0;0
85703810;85703;2220400;;400;Tribunal de Servicio Civil;I;A;N;5;2;0;0;0
85703812;85703;2221700;;1700;Fiscalía General de la República;I;A;N;5;2;0;0;0
85703814;85703;2221800;;1800;Procuraduría General de la República;I;A;N;5;2;0;0;0
85703816;85703;2221900;;1900;Procuraduría para la Defensa de los Derechos Humanos;I;A;N;5;2;0;0;0
85703818;85703;2220500;;500;Presidencia de la República;I;A;N;5;2;0;0;0
85703819;85703;2220501;;501;Instituto Nacional de los Deportes de El Salvador (INDES);I;A;N;5;2;0;0;0
85703820;85703;2220502;;502;Instituto Salvadoreño de Protección al Menor;I;A;N;5;2;0;0;0
85703821;85703;2220503;;503;Administración Nacional de Telecomunicaciones (ANTEL);I;A;N;5;2;0;0;0
85703822;85703;2220504;;504;Instituto Salvadoreño para el Desarrollo de la Mujer (ISDEMU);I;A;N;5;2;0;0;0
85703823;85703;2220505;;505;Fondo de Inversión Social para el Desarrollo Local de El Salvador (FISDL);I;A;N;5;2;0;0;0
85703824;85703;;;;Fondo Solidario para la Familia Microempresaria (FOSOFAMILIA);I;A;N;5;0;0;0;0
85703825;85703;2220700;;700;Ministerio de Hacienda;I;A;N;5;2;0;0;0
85703826;85703;2220701;;701;Lotería Nacional de Beneficencia (LNB);I;A;N;5;2;0;0;0
85703827;85703;2220702;;702;Instituto Nacional de Pensiones de los Empleados Públicos (INPEP);I;A;N;5;2;0;0;0
85703828;85703;2220704;;704;Fondo Salvadoreño para Estudios de Preinversión (FOSEP);I;A;N;5;2;0;0;0
85703830;85703;2220800;;800;Ministerio de Relaciones Exteriores;I;A;N;5;2;0;0;0
85703831;85703;;;;Secretaría Externa de Financiamiento Externo (SETEFE);I;A;N;5;0;0;0;0
85703833;85703;2222000;;2000;Ministerio del Interior;I;A;N;5;2;0;0;0
85703834;85703;2222002;;2002;Instituto Salvadoreño de Desarrollo Municipal (ISDEM);I;A;N;5;2;0;0;0
85703836;85703;2220900;;900;Ministerio de la Defensa Nacional;I;A;N;5;2;0;0;0
85703837;85703;2220901;;901;Instituto de Previsión Social de la Fuerza Armana (IPSFA);I;A;N;5;2;0;0;0
85703838;85703;2220902;;902;Centro Farmacéutico de la Fuerza Armada (CEFAFA);I;A;N;5;2;0;0;0
85703839;85703;2222300;;2300;Ministerio de Gobernación y Desarrollo Territorial;I;A;N;5;2;0;0;0
85703840;85703;2222100;;2100;Ministerio de Seguridad Pública y Justicia;I;A;N;5;2;0;0;0
85703841;85703;2222101;;2101;Academia Nacional de Seguridad Pública (ANSP);I;A;N;5;2;0;0;0
85703842;85703;;;2102;Unidad Técnica Ejcutiva (UTE);I;A;N;5;0;0;0;0
85703843;85703;2222200;;2200;Ministerio de Justicia;I;A;N;5;2;0;0;0
85703847;85703;2223100;;3100;Ministerio de Educación;I;A;N;5;2;0;0;0
85703848;85703;2223101;;3101;Universidad de El Salvador (UES);I;A;N;5;2;0;0;0
85703849;85703;2223102;;3102;Federación Salvadoreña de Futbol (FEDEFUTBOL);I;A;N;5;2;0;0;0
85703850;85703;2223104;;3104;Fondo de Garantía para el Crédito Educativo (EDUCREDITO);I;A;N;5;2;0;0;0
85703851;85703;2223105;;3105;Caja Mutual de los Empleados del Ministerio de Educación;I;A;N;5;2;0;0;0
85703853;85703;2223200;;3200;Ministerio de Salud Pública y Asistencia Social;I;A;N;5;2;0;0;0
85703854;85703;2223201;;3201;Hospital Nacional Rosales;I;A;N;5;2;0;0;0
85703855;85703;2223202;;3202;"Hospital Nacional ""Benjamín Bloom""";I;A;N;5;2;0;0;0
85703856;85703;2223203;;3203;"Hospital Nacional de Maternidad ""Dr. Raúl Arguello Escolán""";I;A;N;5;2;0;0;0
85703857;85703;2223204;;3204;"Hospital Nacional Psiquiátrico ""Dr. José Molina Martínez""";I;A;N;5;2;0;0;0
85703858;85703;2223205;;3205;"Hospital Nacional Neumológico ""Dr. José Antonio Zaldaña""";I;A;N;5;2;0;0;0
85703859;85703;2223206;;3206;"Hospital Nacional ""San Juan de Dios"", Santa Ana";I;A;N;5;2;0;0;0
85703860;85703;2223207;;3207;"Hospital Nacional ""Francisco Menéndez"", Ahuachapán";I;A;N;5;2;0;0;0
85703861;85703;2223208;;3208;"Hospital Nacional ""Dr.Jorge Mazzini Villacorta"", Sonsonate";I;A;N;5;2;0;0;0
85703862;85703;2223209;;3209;"Hospital Nacional ""Dr. Luis Edmundo Vásquez"", Chalatenango";I;A;N;5;2;0;0;0
85703863;85703;2223210;;3210;"Hospital Nacional ""San Rafael"", Nueva San Salvador";I;A;N;5;2;0;0;0
85703864;85703;2223211;;3211;"Hospital Nacional ""Santa Gertrudis"", San Vicente";I;A;N;5;2;0;0;0
85703865;85703;2223212;;3212;"Hospital Nacional ""Santa Teresa"", Zacatecoluca";I;A;N;5;2;0;0;0
85703866;85703;2223213;;3213;"Hospital Nacional ""San Juan de Dios"", San Miguel";I;A;N;5;2;0;0;0
85703867;85703;2223214;;3214;"Hospital Nacional ""San Pedro"", Usulután";I;A;N;5;2;0;0;0
85703868;85703;2223215;;3215;"Hospital Nacional ""Dr. Juan José Fernández"", Zacamil";I;A;N;5;2;0;0;0
85703869;85703;2223216;;3216;Hospital Nacional de San Bartolo;I;A;N;5;2;0;0;0
85703870;85703;2223217;;3217;Hospital Nacional de Cojutepeque;I;A;N;5;2;0;0;0
85703871;85703;2223218;;3218;Hospital Nacional de La Unión;I;A;N;5;2;0;0;0
85703872;85703;2223219;;3219;Hospital Nacional de Ilobasco;I;A;N;5;2;0;0;0
85703873;85703;2223220;;3220;Hospital Nacional de Nueva Guadalupe;I;A;N;5;2;0;0;0
85703874;85703;2223221;;3221;Hospital Nacional de Ciudad Barrios;I;A;N;5;2;0;0;0
85703875;85703;2223222;;3222;Hospital Nacional de Sensuntepeque;I;A;N;5;2;0;0;0
85703876;85703;2223223;;3223;Hospital Nacional de Chalchuapa;I;A;N;5;2;0;0;0
85703877;85703;2223224;;3224;Hospital Nacional de Metapán;I;A;N;5;2;0;0;0
85703878;85703;2223225;;3225;Hospital Nacional de San Francisco Gotera;I;A;N;5;2;0;0;0
85703879;85703;2223226;;3226;Hospital Nacional de Santa Rosa de Lima;I;A;N;5;2;0;0;0
85703880;85703;2223227;;3227;Hospital Nacional de Nueva Concepción;I;A;N;5;2;0;0;0
85703881;85703;2223228;;3228;Hospital Nacional de Santiago de María;I;A;N;5;2;0;0;0
85703882;85703;2223229;;3229;Hospital Nacional de Jiquilisco;I;A;N;5;2;0;0;0
85703883;85703;2223230;;3230;Hospital Nacional de Suchitoto;I;A;N;5;2;0;0;0
85703884;85703;2223231;;3231;Consejo Superior de Salud Pública;I;A;N;5;2;0;0;0
85703885;85703;2223232;;3232;Instituto Salvadoreño de Rehabilitación de Inválidos (ISRI);I;A;N;5;2;0;0;0
85703886;85703;2223233;;3233;"Hogar de Ancianos ""Narcisa Castillo"", Santa Ana";I;A;N;5;2;0;0;0
85703887;85703;2223234;;3234;Cruz Roja Salvadoreña (CR);I;A;N;5;2;0;0;0
85703890;85703;2223300;;3300;Ministerio de Trabajo y Previsión Social;I;A;N;5;2;0;0;0
85703891;85703;2223301;;3301;Instituto Salvadoreño de Fomento Cooperativo (INSAFOCOOP);I;A;N;5;2;0;0;0
85703892;85703;2223302;;3302;Insituto Salvadoreño de Formación Profesional (INSAFORP);I;A;N;5;2;0;0;0
85703893;85703;2223303;;3303;Insituto Salvadoreño del Seguro Social (ISSS);I;A;N;5;2;0;0;0
85703894;85703;2223304;;3304;Fondo de Protección de Lisiados y Discapacitados a Consecuencia del Conflicto A.;I;A;N;5;2;0;0;0
85703896;85703;2224100;;4100;Ministerio de Economía;I;A;N;5;2;0;0;0
85703897;85703;2224101;;4101;Comité Ejecutivo de la Feria Internacional de El Salvador (FIES);I;A;N;5;2;0;0;0
85703898;85703;2224102;;4102;Consejo Nacional de Ciencia y Tecnología (CONACYT);I;A;N;5;2;0;0;0
85703899;85703;2224103;;4103;Consejo de Vigilancia de la Contaduría Pública y Auditoría;I;A;N;5;2;0;0;0
85703900;85703;2224104;;4104;Instituto Salvadoreño de Turismo (ISTU);I;A;N;5;2;0;0;0
85703901;85703;2224105;;4105;Consejo Salvadoreño del Café (CSC);I;A;N;5;2;0;0;0
85703902;85703;2224106;;4106;Comisión Ejecutiva Hidroeléctrica del Río Lempa (CEL);I;A;N;5;2;0;0;0
85703903;85703;2224107;;4107;Fondo de Financiamiento y Garantía para la Pequeña Empresa (FIGAPE);I;A;N;5;2;0;0;0
85703904;85703;2224108;;4108;Corporación Salvadoreña de Turismo (CORSATUR);I;A;N;5;2;0;0;0
85703905;85703;2224109;;4109;Superintendencia General de Electricidad y Telecomunicaciones (SIGET);I;A;N;5;2;0;0;0
85703906;85703;2224110;;4110;Superintendencia de Valores (S.V.);I;A;N;5;2;0;0;0
85703907;85703;2224111;;4111;Superintendencia de Pensiones (S.P.);I;A;N;5;2;0;0;0
85703908;85703;2224112;;4112;Corporación Salvadoreña de Inversiones (CORSAIN);I;A;N;5;2;0;0;0
85703909;85703;2224113;;4113;Instituto Nacional del Azúcar (INAZUCAR);I;A;N;5;2;0;0;0
85703910;85703;;;4115;Fondo de Inversión Nacional de Electricidad y Telefonía (FINET);I;A;N;5;0;0;0;0
85703911;85703;;;4114;Centro Nacional de Registros (CNR);I;A;N;5;0;0;0;0
85703912;85703;2220506;;506;Fondo especial de los recursos provenientes de la privatización de ANTEL( FANTEL;I;A;N;5;2;0;0;0
85703914;85703;2224200;;4200;Ministerio de Agricultura y Ganadería;I;A;N;5;2;0;0;0
85703915;85703;2224201;;4201;Instituto Salvadoreño de Transformación Agraria (ISTA);I;A;N;5;2;0;0;0
85703916;85703;2224202;;4202;Centro Nacional de Tecnología Agropecuaria y Forestal (CENTA);I;A;N;5;2;0;0;0
85703917;85703;2224203;;4203;Escuela Nacional de Agricultura (ENA);I;A;N;5;2;0;0;0
85703919;85703;2224300;;4300;Ministerio de Obras Públicas;I;A;N;5;2;0;0;0
85703920;85703;2224301;;4301;Administración Nacional de Acueductos y Alcantarillados;I;A;N;5;2;0;0;0
85703921;85703;2224302;;4302;Fondo Social para la Vivienda (FSV);I;A;N;5;2;0;0;0
85703922;85703;2224303;;4303;Comisión Ejecutiva Portuaria Autónoma (CEPA);I;A;N;5;2;0;0;0
85703925;85703;2223400;;3400;Ministerio de Vivienda y Desarrollo Urbano;I;A;N;5;2;0;0;0
85703926;85703;2223401;;3401;Fondo Nacional de Vivienda Popular (FONAVIPO);I;A;N;5;2;0;0;0
85703928;85703;2224400;;4400;Ministerio de Medio Ambiente y Recursos Naturales;I;A;N;5;2;0;0;0
85703929;85703;2224401;;4401;Fondo Ambiental de El Salvador (FONAES);I;A;N;5;2;0;0;0
85703931;85703;2224500;;4500;Ministerio de Transporte;I;A;N;5;2;0;0;0
85703933;85703;2220700;;;Obligaciones y Transferencias Generales del Estado;I;A;N;5;2;0;0;0
85703934;85703;;;;Deuda Pública;I;A;N;5;0;0;0;0
85703935;85703;2220703;;703;Tesoro Público (DGT);I;A;N;5;2;0;0;0
85703937;85703;;;;Corporación de Municipalidades de la República de El Salvador (COMURES);I;A;N;5;0;0;0;0
85703938;85703;;;;Oficina de Planificación del Area Metropolitana de San Salvador (OPAMSS);I;A;N;5;0;0;0;0
85703940;85703;2224600;;4600;Ministerio de Turismo;I;A;N;5;2;0;0;0
85703945;85703;2222400;;2400;Ministerio de Justicia y Seguridad Pública;I;A;N;5;2;0;0;0
85703947;85703;2224119;;4119;Consejo Nacional de Energía;I;A;N;5;2;0;0;0
85703971;85703;2223203;;3203;Hospital Nacional de la Mujer;I;A;N;5;2;0;0;0
85703979;85703;2222304;;2304;Instituto Administrador de Beneficios a Veteranos y Excombatientes (INABVE);I;A;N;5;2;0;0;0
85703980;85703;2223600;;3600;Ministerio de Vivienda;I;A;N;5;2;0;0;0
85703985;85703;2224404;;4404;Autoridad Salvadoreña del Agua (ASA);I;A;N;5;2;0;0;0
85704;857;225;;;Otras Transferencias de Capital del Sector Público;I;A;N;4;2;0;0;0
85704099;85704;22599;;;Transferencias de Capital Diversas del Sector Público;I;A;N;5;2;0;0;0
85705;857;223;;;Transferencias de Capital del Sector Privado;I;A;S;4;2;0;0;0
85705001;85705;22301;;;De Empresas Privadas no Financieras;I;A;N;5;2;0;0;0
85705002;85705;22302;;;De Empresas Privadas Financieras;I;A;N;5;2;0;0;0
85705003;85705;22303;;;De Organismos sin Fines de Lucro;I;A;N;5;2;0;0;0
85705004;85705;22304;;;De Personas Naturales;I;A;N;5;2;0;0;0
85707;857;224;;;Transferencias de Capital del Sector Externo;I;A;S;4;2;0;0;0
85707001;85707;22401;;;De Empresas Privadas no Financieras;I;A;N;5;2;0;0;0
85707002;85707;22402;;;De Empresas Privadas Financieras;I;A;N;5;2;0;0;0
85707003;85707;22403;;;De Gobiernos y Organismos Gubernamentales;I;A;N;5;2;0;0;0
85707004;85707;22404;;;De Organismos Multilaterales;I;A;N;5;2;0;0;0
85707005;85707;22405;;;De Organismos sin Fines de Lucro;I;A;N;5;2;0;0;0
85707006;85707;22406;;;De Personas Naturales;I;A;N;5;2;0;0;0
85741;857;411;;;Contribuciones Especiales sobre Diesel y Gasolina;I;A;S;4;2;0;0;0
85741001;85741;41101;;;Contribuciones Especiales sobre Diesel y Gasolina;I;A;N;5;2;0;0;0
85741002;85741;41102;;;Contribuciones por libra de azucar extraida;I;A;N;5;2;0;0;0
85741003;85741;41103;;;Contribuciones sobre Bebidas Alcohòlica, Tabaco y Armas;I;A;N;5;2;0;0;0
85741004;85741;41104;;;Contribución Especial para la Promoción Turística;I;A;N;5;2;0;0;0
85741005;85741;41105;;;Contribución para Estabilizar Tarifa del Transporte Público;I;A;N;5;2;0;0;0
85741006;85741;41106;;;Contribución Especial para la Atención a las Víctimas de Accidentes de Tránsito;I;A;N;5;2;0;0;0
85741007;85741;41107;;;Contribución Especial para la Seguridad Ciudadana y Convivencia;I;A;N;5;2;0;0;0
85741008;85741;41108;;;Contribución Especial de los Grandes Contribuyentes;I;A;N;5;2;0;0;0
85743;857;;;;Transferencias de Contribuciones Especiales de Aporte Fiscal;I;A;S;4;0;0;0;0
85743935;85743;;;;Tesoro Público Nacional;I;A;N;5;0;0;0;0
85797;857;;;;Ingresos No Monetarios por Aportes de Contrapartida;I;A;N;4;0;0;0;0
858;85;;;;Ingresos por Ventas de Bienes y Servicios;I;A;S;3;0;0;0;0
85801;858;121;;;Tasas de Servicios Públicos;I;A;S;4;2;0;0;0
85801001;85801;12101;;;Por Uso de Infraestructura  Aeroportuaria;I;A;N;5;2;0;0;0
85801002;85801;12102;;;Por Uso de Centros Destinados a Almacenajes y Bodegaje;I;A;N;5;2;0;0;0
85801003;85801;12103;;;Por Intermediación o Supervisión en la Internación de Bienes  y Servicios;I;A;N;5;2;0;0;0
85801004;85801;12104;;;Por Servicios de Asistencia Técnica y Uso de Laboratorios;I;A;N;5;2;0;0;0
85801005;85801;12105;;;Por Servicios de Certificación o Visado de Documentos;I;A;N;5;2;0;0;0
85801006;85801;12106;;;Por Expedición de Documentos de Identificación;I;A;N;5;2;0;0;0
85801007;85801;12107;;;Por Accesos a Lugares Públicos;I;A;N;5;2;0;0;0
85801025;85801;12108;;;Por Servicios de Inspección no Intrusiva;I;A;N;5;2;0;0;0
85801099;85801;12199;;;Tasas Diversas;I;A;N;5;2;0;0;0
85803;858;122;;;Derechos;I;A;S;4;2;0;0;0
85803001;85803;12201;;;Por Registro de Comercio;I;A;N;5;2;0;0;0
85803002;85803;12202;;;Por Inscripción en el Registro de Bienes Raíces e Hipotecas;I;A;N;5;2;0;0;0
85803003;85803;12203;;;Por Permisos y Mátriculas de Armas;I;A;N;5;2;0;0;0
85803004;85803;12204;;;Por Exámen y Mátricula de Estudiantes;I;A;N;5;2;0;0;0
85803005;85803;12205;;;Por Permisos de Circulación de Vehículos;I;A;N;5;2;0;0;0
85803006;85803;12206;;;Por Licencias para Conducir o Similares;I;A;N;5;2;0;0;0
85803007;85803;12207;;;Por Patentes, Marcas de Fábrica y Otros;I;A;N;5;2;0;0;0
85803008;85803;12208;;;Por Regalías;I;A;N;5;2;0;0;0
85803009;85803;12209;;;Consulares;I;A;N;5;2;0;0;0
85803099;85803;12299;;;Derechos Diversos;I;A;N;5;2;0;0;0
85805;858;141;;;Venta de Bienes;I;A;S;4;2;0;0;0
85805001;85805;14101;;;Venta de Bienes Comerciales;I;A;N;5;2;0;0;0
85805002;85805;14102;;;Venta de Bienes Industriales;I;A;N;5;2;0;0;0
85805099;85805;14199;;;Venta de Bienes Diversos;I;A;N;5;2;0;0;0
85807;858;142;;;Venta de Servicios Públicos;I;A;S;4;2;0;0;0
85807001;85807;14201;;;Servicios Básicos;I;A;N;5;2;0;0;0
85807002;85807;14202;;;Servicios de Educación y Salud;I;A;N;5;2;0;0;0
85807003;85807;14203;;;Servicios Turísticos y Ecológicos;I;A;N;5;2;0;0;0
85807004;85807;14204;;;Servicios de Transporte y Correos;I;A;N;5;2;0;0;0
85807005;85807;14205;;;Servicios Portuarios;I;A;N;5;2;0;0;0
85807006;85807;14206;;;Servicios Aeroportuarios;I;A;N;5;2;0;0;0
85807007;85807;14207;;;Servicios Ferroviarios;I;A;N;5;2;0;0;0
85807008;85807;14208;;;Servicios de Fiscalización;I;A;N;5;2;0;0;0
85807009;85807;14299;;;Servicios por Reparaciones Navales;I;A;N;5;2;0;0;0
85807099;85807;14299;;;Servicios Diversos;I;A;N;5;2;0;0;0
85808;858;142;;;Venta de Servicios Aduaneros;I;A;N;4;2;0;0;0
85808001;85808;14209;;;Servicios de Destrucción de Mercancias;I;A;N;5;2;0;0;0
85808002;85808;14210;;;Servicios Aduaneros en Jornadas Extraordinarias;I;A;N;5;2;0;0;0
85808003;85808;14211;;;Servicios Aduaneros por Incremento de Personal;I;A;N;5;2;0;0;0
85809;858;143;;;Venta de Desechos y Residuos;I;A;S;4;2;0;0;0
85809001;85809;14301;;;De Bienes Comerciales;I;A;N;5;2;0;0;0
85809002;85809;14302;;;De Bienes Industriales;I;A;N;5;2;0;0;0
85809099;85809;14399;;;De Bienes Diversos;I;A;N;5;2;0;0;0
85811;858;211;;;Venta de Bienes Muebles;I;A;S;4;2;0;0;0
85811001;85811;21101;;;Venta de Mobiliarios;I;A;N;5;2;0;0;0
85811002;85811;21102;;;Venta de Maquinarias y Equipos;I;A;N;5;2;0;0;0
85811003;85811;21103;;;Ventas de Equipos Médicos y de Laboratorios;I;A;N;5;2;0;0;0
85811004;85811;21104;;;Venta de Equipos Informáticos;I;A;N;5;2;0;0;0
85811005;85811;21105;;;Venta de Vehículos de Transporte;I;A;N;5;2;0;0;0
85811006;85811;21106;;;Venta de Obras de Arte y Culturales;I;A;N;5;2;0;0;0
85811007;85811;21107;;;Venta de Libros y Colecciones;I;A;N;5;2;0;0;0
85811099;85811;21199;;;Venta de Otros Bienes Muebles;I;A;N;5;2;0;0;0
85813;858;212;;;Venta de Bienes Inmuebles;I;A;S;4;2;0;0;0
85813001;85813;21201;;;Venta de Terrenos;I;A;N;5;2;0;0;0
85813002;85813;21202;;;Venta de Edificios e Instalaciones;I;A;N;5;2;0;0;0
85813099;85813;21299;;;Venta de Otros Bienes Inmuebles;I;A;N;5;2;0;0;0
85815;858;213;;;Venta de Semovientes;I;A;S;4;2;0;0;0
85815001;85815;21301;;;Venta de Ganado Vacuno;I;A;N;5;2;0;0;0
85815002;85815;21302;;;Venta de Ganado Caballar;I;A;N;5;2;0;0;0
85815003;85815;21303;;;Venta de Ganado Porcino;I;A;N;5;2;0;0;0
85815099;85815;21399;;;Venta de Otros Semovientes;I;A;N;5;2;0;0;0
85817;858;214;;;Venta de Intangibles;I;A;S;4;2;0;0;0
85817001;85817;21401;;;Venta de Derechos de Propiedad Industrial;I;A;N;5;2;0;0;0
85817002;85817;21402;;;Venta de Derechos de Propiedad Comercial;I;A;N;5;2;0;0;0
85817003;85817;21403;;;Venta de Derechos de Propiedad Intelectual;I;A;N;5;2;0;0;0
85817099;85817;21499;;;Venta de Otros Derechos Intangibles;I;A;N;5;2;0;0;0
859;85;;;;Ingresos por Actualizaciónes y Ajustes;I;A;S;3;0;0;0;0
85901;859;155;;;Ingresos por Garantías y Fianzas Ejecutadas;I;A;S;4;2;0;0;0
85901001;85901;15501;;;Garantías de Contratos de Obras;I;A;N;5;2;0;0;0
85901002;85901;15502;;;Garantías de Contratos  Generales;I;A;N;5;2;0;0;0
85901003;85901;15503;;;Fianzas;I;A;N;5;2;0;0;0
85903;859;156;;;Indemnizaciones y Valores no Reclamados;I;A;S;4;2;0;0;0
85903001;85903;15601;;;Excedentes de Mercaderías Decomisadas o Abandonadas;I;A;N;5;2;0;0;0
85903002;85903;15602;;;Compensaciones por Pérdidas o Daños de Bienes Muebles;I;A;N;5;2;0;0;0
85903003;85903;15603;;;Compensaciones por Daños de Bienes Inmuebles;I;A;N;5;2;0;0;0
85903099;85903;15699;;;Compensaciones por Pérdidas de Daños de Bienes Diversos;I;A;N;5;2;0;0;0
85907;859;157;;;Diferencias por Tipo de Cambio M/E;I;A;S;4;2;0;0;0
85907001;85907;15701;;;Diferenciales Cambiarios;I;A;N;5;2;0;0;0
85909;859;157;;;Ingresos Diversos;I;A;S;4;2;0;0;0
85909001;85909;15703;;;Rentabilidad de Cuentas Bancarias;I;A;N;5;2;0;0;0
85909099;85909;15799;;;Ingresos Diversos;I;A;N;5;2;0;0;0
85947;859;;;;Ingresos por Donaciones en Especie;I;A;N;4;0;0;0;0
85947001;85947;;;;Ingresos por Donaciones en Especie;I;A;N;5;0;0;0;0
85949;859;;;;Ingresos por Donaciones de Bienes;I;A;N;4;0;0;0;0
85949001;85949;;;;Ingresos por Donaciones de Bienes;I;A;N;5;0;0;0;0
85951;859;;;;Corrección de Recursos;I;A;S;4;0;0;0;0
85951001;85951;;;;Corrección de Recursos;I;A;N;5;0;0;0;0
85953;859;;;;Ingresos por Excedentes en Inversiones Financieras;I;A;S;4;0;0;0;0
85953001;85953;;;;Ingresos por Excedentes en Inversiones Financieras;I;A;N;5;0;0;0;0
85955;859;;;;Ajustes de Ejercicios Anteriores;I;A;S;4;0;0;0;0
85955001;85955;;;;Ajustes de Ejercicios Anteriores;I;A;N;5;0;0;0;0
9;;;;;Cuentas de Orden;A;D;N;1;0;0;0;0
91;9;;;;De Control Deudora;A;D;N;2;0;0;0;0
911;91;;;;Inversion Pública Proyectada;A;D;N;3;0;0;0;0
